departamentos,key_fecha,programatica1_ano,id_detail,pct_cobertura
PUTUMAYO,2,5156,1459,0.63
PUTUMAYO,2,5156,1460,0.5
PUTUMAYO,2,5156,1461,0.93
PUTUMAYO,2,5156,1462,0.91
PUTUMAYO,2,5156,1463,0.92
PUTUMAYO,2,5156,1464,0.91
PUTUMAYO,2,5156,1465,1.38
PUTUMAYO,2,5156,1466,0.91
PUTUMAYO,2,5156,1467,0.88
PUTUMAYO,2,5156,1468,0.88
PUTUMAYO,2,5156,1469,1.02
PUTUMAYO,2,5156,1470,1.02
PUTUMAYO,2,5156,1471,1.02
PUTUMAYO,2,5156,1472,0.77
QUINDIO,2,5938,1473,1.03
QUINDIO,2,5938,1474,1.02
QUINDIO,2,5938,1475,0.96
QUINDIO,2,5938,1476,0.94
QUINDIO,2,5938,1477,0.96
QUINDIO,2,5938,1478,0.96
QUINDIO,2,5938,1479,0.94
QUINDIO,2,5938,1480,0.96
QUINDIO,2,5938,1481,0.97
QUINDIO,2,5938,1482,0.77
QUINDIO,2,5938,1483,0.6
QUINDIO,2,5938,1484,0.97
QUINDIO,2,5938,1485,0.97
QUINDIO,2,5938,1486,0.98
QUINDIO,2,5938,1487,0.97
QUINDIO,2,5938,1488,0.94
QUINDIO,2,5938,1489,0.97
QUINDIO,2,5938,1490,0.96
QUINDIO,2,5938,1491,0.96
QUINDIO,2,5938,1492,0.98
QUINDIO,2,5938,1493,0.98
QUINDIO,2,5938,1494,0.98
QUINDIO,2,5938,1495,0.88
RISARALDA,2,11247,1496,0.98
RISARALDA,2,11247,1497,0.98
RISARALDA,2,11247,1498,0.93
RISARALDA,2,11247,1499,0.91
RISARALDA,2,11247,1500,0.93
RISARALDA,2,11247,1501,0.92
RISARALDA,2,11247,1502,0.91
RISARALDA,2,11247,1503,0.91
RISARALDA,2,11247,1504,0.9
RISARALDA,2,11247,1505,0.79
RISARALDA,2,11247,1506,0.57
RISARALDA,2,11247,1507,0.92
RISARALDA,2,11247,1508,0.91
RISARALDA,2,11247,1509,0.94
RISARALDA,2,11247,1510,0.94
RISARALDA,2,11247,1511,0.89
RISARALDA,2,11247,1512,0.91
RISARALDA,2,11247,1513,0.93
RISARALDA,2,11247,1514,0.92
RISARALDA,2,11247,1515,0.99
RISARALDA,2,11247,1516,0.98
RISARALDA,2,11247,1517,0.96
RISARALDA,2,11247,1518,0.82
SAN ANDRES ISLA,2,911,1519,0.87
SAN ANDRES ISLA,2,911,1520,0.86
SAN ANDRES ISLA,2,911,1521,0.9
SAN ANDRES ISLA,2,911,1522,0.95
SAN ANDRES ISLA,2,911,1523,0.9
SAN ANDRES ISLA,2,911,1524,0.92
SAN ANDRES ISLA,2,911,1525,0.95
SAN ANDRES ISLA,2,911,1526,0.87
SAN ANDRES ISLA,2,911,1527,0.91
SAN ANDRES ISLA,2,911,1528,0.82
SAN ANDRES ISLA,2,911,1529,0.54
SAN ANDRES ISLA,2,911,1530,0.9
SAN ANDRES ISLA,2,911,1531,0.93
SAN ANDRES ISLA,2,911,1532,0.95
SAN ANDRES ISLA,2,911,1533,0.94
SAN ANDRES ISLA,2,911,1534,0.81
SAN ANDRES ISLA,2,911,1535,0.95
SAN ANDRES ISLA,2,911,1536,0.87
SAN ANDRES ISLA,2,911,1537,0.87
SAN ANDRES ISLA,2,911,1538,0.86
SAN ANDRES ISLA,2,911,1539,0.88
SAN ANDRES ISLA,2,911,1540,0.9
SAN ANDRES ISLA,2,911,1541,0.81
SANTANDER,2,33357,1542,0.92
SANTANDER,2,33357,1543,0.92
SANTANDER,2,33357,1544,0.87
SANTANDER,2,33357,1545,0.88
SANTANDER,2,33357,1546,0.88
SANTANDER,2,33357,1547,0.88
SANTANDER,2,33357,1548,0.89
SANTANDER,2,33357,1549,0.88
SANTANDER,2,33357,1550,0.87
SANTANDER,2,33357,1551,0.78
SANTANDER,2,33357,1552,0.61
SANTANDER,2,33357,1553,0.9
SANTANDER,2,33357,1554,0.89
SANTANDER,2,33357,1555,0.9
SANTANDER,2,33357,1556,0.91
SANTANDER,2,33357,1557,0.85
SANTANDER,2,33357,1558,0.9
SANTANDER,2,33357,1559,0.85
SANTANDER,2,33357,1560,0.86
SANTANDER,2,33357,1561,0.87
SANTANDER,2,33357,1562,0.88
SANTANDER,2,33357,1563,0.84
SANTANDER,2,33357,1564,0.77
SUCRE,2,15738,1565,0.95
SUCRE,2,15738,1566,0.95
SUCRE,2,15738,1567,0.97
SUCRE,2,15738,1568,0.91
SUCRE,2,15738,1569,0.97
SUCRE,2,15738,1570,0.94
SUCRE,2,15738,1571,0.91
SUCRE,2,15738,1572,0.95
SUCRE,2,15738,1573,0.91
SUCRE,2,15738,1574,0.66
SUCRE,2,15738,1575,0.6
SUCRE,2,15738,1576,0.98
SUCRE,2,15738,1577,0.93
SUCRE,2,15738,1578,0.94
SUCRE,2,15738,1579,0.91
SUCRE,2,15738,1580,0.9
SUCRE,2,15738,1581,0.93
SUCRE,2,15738,1582,0.9
SUCRE,2,15738,1583,0.9
SUCRE,2,15738,1584,1.02
SUCRE,2,15738,1585,1.02
SUCRE,2,15738,1586,1.02
SUCRE,2,15738,1587,0.87
TOLIMA,2,19010,1588,0.87
TOLIMA,2,19010,1589,0.86
TOLIMA,2,19010,1590,0.91
TOLIMA,2,19010,1591,0.89
TOLIMA,2,19010,1592,0.91
TOLIMA,2,19010,1593,0.91
TOLIMA,2,19010,1594,0.88
TOLIMA,2,19010,1595,0.9
TOLIMA,2,19010,1596,0.91
TOLIMA,2,19010,1597,0.75
TOLIMA,2,19010,1598,0.49
TOLIMA,2,19010,1599,0.9
TOLIMA,2,19010,1600,0.9
TOLIMA,2,19010,1601,0.93
TOLIMA,2,19010,1602,0.9
TOLIMA,2,19010,1603,0.87
TOLIMA,2,19010,1604,0.91
TOLIMA,2,19010,1605,0.89
TOLIMA,2,19010,1606,0.89
TOLIMA,2,19010,1607,0.93
TOLIMA,2,19010,1608,0.93
TOLIMA,2,19010,1609,0.92
TOLIMA,2,19010,1610,0.78
VALLE DEL CAUCA,2,58240,1611,0.87
VALLE DEL CAUCA,2,58240,1612,0.87
VALLE DEL CAUCA,2,58240,1613,0.94
VALLE DEL CAUCA,2,58240,1614,0.94
VALLE DEL CAUCA,2,58240,1615,0.94
VALLE DEL CAUCA,2,58240,1616,0.94
VALLE DEL CAUCA,2,58240,1617,0.94
VALLE DEL CAUCA,2,58240,1618,0.94
VALLE DEL CAUCA,2,58240,1619,0.93
VALLE DEL CAUCA,2,58240,1620,0.63
VALLE DEL CAUCA,2,58240,1621,0.45
VALLE DEL CAUCA,2,58240,1622,0.94
VALLE DEL CAUCA,2,58240,1623,0.93
VALLE DEL CAUCA,2,58240,1624,0.96
VALLE DEL CAUCA,2,58240,1625,0.97
VALLE DEL CAUCA,2,58240,1626,0.93
VALLE DEL CAUCA,2,58240,1627,0.95
VALLE DEL CAUCA,2,58240,1628,0.94
VALLE DEL CAUCA,2,58240,1629,0.94
VALLE DEL CAUCA,2,58240,1630,0.96
VALLE DEL CAUCA,2,58240,1631,0.96
VALLE DEL CAUCA,2,58240,1632,0.96
VALLE DEL CAUCA,2,58240,1633,0.84
BUENAVENTURA,2,6138,1634,0.79
BUENAVENTURA,2,6138,1635,0.75
BUENAVENTURA,2,6138,1636,0.82
BUENAVENTURA,2,6138,1637,0.65
BUENAVENTURA,2,6138,1638,0.82
BUENAVENTURA,2,6138,1639,0.75
BUENAVENTURA,2,6138,1640,0.66
BUENAVENTURA,2,6138,1641,0.73
BUENAVENTURA,2,6138,1642,0.69
BUENAVENTURA,2,6138,1643,0.57
BUENAVENTURA,2,6138,1644,0.36
BUENAVENTURA,2,6138,1645,0.82
BUENAVENTURA,2,6138,1646,0.75
BUENAVENTURA,2,6138,1647,0.76
BUENAVENTURA,2,6138,1648,0.74
BUENAVENTURA,2,6138,1649,0.55
BUENAVENTURA,2,6138,1650,0.74
BUENAVENTURA,2,6138,1651,0.59
BUENAVENTURA,2,6138,1652,0.59
BUENAVENTURA,2,6138,1653,0.75
BUENAVENTURA,2,6138,1654,0.75
BUENAVENTURA,2,6138,1655,0.73
BUENAVENTURA,2,6138,1656,0.64
VAUPES,2,862,1657,0.83
VAUPES,2,862,1658,0.68
VAUPES,2,862,1659,0.81
VAUPES,2,862,1660,0.82
VAUPES,2,862,1661,0.81
VAUPES,2,862,1662,0.74
VAUPES,2,862,1663,0.81
VAUPES,2,862,1664,0.66
VAUPES,2,862,1665,0.64
VAUPES,2,862,1666,0.6
VAUPES,2,862,1667,0.31
VAUPES,2,862,1668,0.81
VAUPES,2,862,1669,0.76
VAUPES,2,862,1670,0.87
VAUPES,2,862,1671,0.8
VAUPES,2,862,1672,0.89
VAUPES,2,862,1673,0.84
VAUPES,2,862,1674,0.57
VAUPES,2,862,1675,0.57
VAUPES,2,862,1676,0.89
VAUPES,2,862,1677,0.89
VAUPES,2,862,1678,0.87
VAUPES,2,862,1679,0.65
VICHADA,2,1871,1680,0.81
VICHADA,2,1871,1681,0.51
VICHADA,2,1871,1682,0.95
VICHADA,2,1871,1683,0.59
VICHADA,2,1871,1684,0.95
VICHADA,2,1871,1685,0.79
VICHADA,2,1871,1686,0.59
VICHADA,2,1871,1687,0.64
VICHADA,2,1871,1688,0.61
VICHADA,2,1871,1689,0.58
VICHADA,2,1871,1690,0.34
VICHADA,2,1871,1691,0.96
VICHADA,2,1871,1692,0.75
VICHADA,2,1871,1693,0.89
VICHADA,2,1871,1694,0.75
VICHADA,2,1871,1695,1.11
VICHADA,2,1871,1696,0.71
VICHADA,2,1871,1697,0.49
VICHADA,2,1871,1698,0.49
VICHADA,2,1871,1699,0.67
VICHADA,2,1871,1700,0.66
VICHADA,2,1871,1701,0.62
VICHADA,2,1871,1702,0.55
AMAZONAS,3,1761,1703,0.86
AMAZONAS,3,1761,1704,0.78
AMAZONAS,3,1761,1705,0.84
AMAZONAS,3,1761,1706,0.81
AMAZONAS,3,1761,1707,0.84
AMAZONAS,3,1761,1708,0.83
AMAZONAS,3,1761,1709,0.81
AMAZONAS,3,1761,1710,0.78
AMAZONAS,3,1761,1711,0.78
AMAZONAS,3,1761,1712,0.77
AMAZONAS,3,1761,1713,0.63
AMAZONAS,3,1761,1714,0.84
AMAZONAS,3,1761,1715,0.83
AMAZONAS,3,1761,1716,0.88
AMAZONAS,3,1761,1717,0.86
AMAZONAS,3,1761,1718,0.9
AMAZONAS,3,1761,1719,0.88
AMAZONAS,3,1761,1720,0.78
AMAZONAS,3,1761,1721,0.78
AMAZONAS,3,1761,1722,0.79
AMAZONAS,3,1761,1723,0.79
AMAZONAS,3,1761,1724,0.79
AMAZONAS,3,1761,1725,0.62
ANTIOQUIA,3,80134,1726,0.93
ANTIOQUIA,3,80134,1727,0.92
ANTIOQUIA,3,80134,1728,0.92
ANTIOQUIA,3,80134,1729,0.92
ANTIOQUIA,3,80134,1730,0.92
ANTIOQUIA,3,80134,1731,0.93
ANTIOQUIA,3,80134,1732,0.92
ANTIOQUIA,3,80134,1733,0.88
ANTIOQUIA,3,80134,1734,0.89
ANTIOQUIA,3,80134,1735,0.84
ANTIOQUIA,3,80134,1736,0.67
ANTIOQUIA,3,80134,1737,0.93
ANTIOQUIA,3,80134,1738,0.93
ANTIOQUIA,3,80134,1739,0.96
ANTIOQUIA,3,80134,1740,0.96
ANTIOQUIA,3,80134,1741,0.86
ANTIOQUIA,3,80134,1742,0.95
ANTIOQUIA,3,80134,1743,0.86
ANTIOQUIA,3,80134,1744,0.86
ANTIOQUIA,3,80134,1745,0.92
ANTIOQUIA,3,80134,1746,0.92
ANTIOQUIA,3,80134,1747,0.92
ANTIOQUIA,3,80134,1748,0.81
ARAUCA,3,4629,1749,1.12
ARAUCA,3,4629,1750,1.1
ARAUCA,3,4629,1751,1.08
ARAUCA,3,4629,1752,1.05
ARAUCA,3,4629,1753,1.08
ARAUCA,3,4629,1754,1.06
ARAUCA,3,4629,1755,1.05
ARAUCA,3,4629,1756,1.05
ARAUCA,3,4629,1757,1.02
ARAUCA,3,4629,1758,0.89
ARAUCA,3,4629,1759,0.66
ARAUCA,3,4629,1760,1.11
ARAUCA,3,4629,1761,1.07
ARAUCA,3,4629,1762,1.08
ARAUCA,3,4629,1763,1.09
ARAUCA,3,4629,1764,1.11
ARAUCA,3,4629,1765,1.05
ARAUCA,3,4629,1766,0.94
ARAUCA,3,4629,1767,0.94
ARAUCA,3,4629,1768,0.97
ARAUCA,3,4629,1769,0.97
ARAUCA,3,4629,1770,0.97
ARAUCA,3,4629,1771,0.9
ATLANTICO,3,21092,1772,0.96
ATLANTICO,3,21092,1773,0.92
ATLANTICO,3,21092,1774,0.94
ATLANTICO,3,21092,1775,1.0
ATLANTICO,3,21092,1776,0.93
ATLANTICO,3,21092,1777,0.95
ATLANTICO,3,21092,1778,1.0
ATLANTICO,3,21092,1779,0.9
ATLANTICO,3,21092,1780,0.99
ATLANTICO,3,21092,1781,0.85
ATLANTICO,3,21092,1782,0.55
ATLANTICO,3,21092,1783,0.9
ATLANTICO,3,21092,1784,0.98
ATLANTICO,3,21092,1785,1.02
ATLANTICO,3,21092,1786,1.03
ATLANTICO,3,21092,1787,0.95
ATLANTICO,3,21092,1788,1.0
ATLANTICO,3,21092,1789,0.94
ATLANTICO,3,21092,1790,0.94
ATLANTICO,3,21092,1791,0.99
ATLANTICO,3,21092,1792,0.99
ATLANTICO,3,21092,1793,0.99
ATLANTICO,3,21092,1794,0.76
BARRANQUILLA,3,21844,1795,0.99
BARRANQUILLA,3,21844,1796,0.99
BARRANQUILLA,3,21844,1797,0.98
BARRANQUILLA,3,21844,1798,0.96
BARRANQUILLA,3,21844,1799,0.98
BARRANQUILLA,3,21844,1800,0.96
BARRANQUILLA,3,21844,1801,0.96
BARRANQUILLA,3,21844,1802,0.97
BARRANQUILLA,3,21844,1803,0.95
BARRANQUILLA,3,21844,1804,0.93
BARRANQUILLA,3,21844,1805,0.64
BARRANQUILLA,3,21844,1806,0.99
BARRANQUILLA,3,21844,1807,0.98
BARRANQUILLA,3,21844,1808,1.01
BARRANQUILLA,3,21844,1809,0.99
BARRANQUILLA,3,21844,1810,0.96
BARRANQUILLA,3,21844,1811,0.98
BARRANQUILLA,3,21844,1812,0.96
BARRANQUILLA,3,21844,1813,0.97
BARRANQUILLA,3,21844,1814,1.02
BARRANQUILLA,3,21844,1815,1.02
BARRANQUILLA,3,21844,1816,1.02
BARRANQUILLA,3,21844,1817,0.81
BOGOTA D.C.,3,105191,1818,0.97
BOGOTA D.C.,3,105191,1819,0.97
BOGOTA D.C.,3,105191,1820,0.84
BOGOTA D.C.,3,105191,1821,0.86
BOGOTA D.C.,3,105191,1822,0.84
BOGOTA D.C.,3,105191,1823,0.85
BOGOTA D.C.,3,105191,1824,0.86
BOGOTA D.C.,3,105191,1825,0.82
BOGOTA D.C.,3,105191,1826,0.83
BOGOTA D.C.,3,105191,1827,0.58
BOGOTA D.C.,3,105191,1828,0.42
BOGOTA D.C.,3,105191,1829,0.85
BOGOTA D.C.,3,105191,1830,0.86
BOGOTA D.C.,3,105191,1831,0.9
BOGOTA D.C.,3,105191,1832,0.9
BOGOTA D.C.,3,105191,1833,0.8
BOGOTA D.C.,3,105191,1834,0.88
BOGOTA D.C.,3,105191,1835,0.81
BOGOTA D.C.,3,105191,1836,0.81
BOGOTA D.C.,3,105191,1837,0.89
BOGOTA D.C.,3,105191,1838,0.89
BOGOTA D.C.,3,105191,1839,0.9
BOGOTA D.C.,3,105191,1840,0.79
BOLIVAR,3,21923,1841,0.49
BOLIVAR,3,21923,1842,0.46
BOLIVAR,3,21923,1843,0.85
BOLIVAR,3,21923,1844,0.86
BOLIVAR,3,21923,1845,0.84
BOLIVAR,3,21923,1846,0.85
BOLIVAR,3,21923,1847,0.86
BOLIVAR,3,21923,1848,0.81
BOLIVAR,3,21923,1849,0.82
BOLIVAR,3,21923,1850,0.82
BOLIVAR,3,21923,1851,0.6
BOLIVAR,3,21923,1852,0.86
BOLIVAR,3,21923,1853,0.87
BOLIVAR,3,21923,1854,0.91
BOLIVAR,3,21923,1855,0.91
BOLIVAR,3,21923,1856,0.75
BOLIVAR,3,21923,1857,0.9
BOLIVAR,3,21923,1858,0.81
BOLIVAR,3,21923,1859,0.82
BOLIVAR,3,21923,1860,0.85
BOLIVAR,3,21923,1861,0.86
BOLIVAR,3,21923,1862,0.84
BOLIVAR,3,21923,1863,0.72
CARTAGENA,3,19588,1864,0.98
CARTAGENA,3,19588,1865,0.98
CARTAGENA,3,19588,1866,0.92
CARTAGENA,3,19588,1867,0.9
CARTAGENA,3,19588,1868,0.93
CARTAGENA,3,19588,1869,0.92
CARTAGENA,3,19588,1870,0.9
CARTAGENA,3,19588,1871,0.9
CARTAGENA,3,19588,1872,0.89
CARTAGENA,3,19588,1873,0.78
CARTAGENA,3,19588,1874,0.6
CARTAGENA,3,19588,1875,1.0
CARTAGENA,3,19588,1876,0.97
CARTAGENA,3,19588,1877,0.98
CARTAGENA,3,19588,1878,0.97
CARTAGENA,3,19588,1879,0.78
CARTAGENA,3,19588,1880,0.97
CARTAGENA,3,19588,1881,0.78
CARTAGENA,3,19588,1882,0.79
CARTAGENA,3,19588,1883,0.86
CARTAGENA,3,19588,1884,0.86
CARTAGENA,3,19588,1885,0.88
CARTAGENA,3,19588,1886,0.8
BOYACA,3,15751,1887,0.88
BOYACA,3,15751,1888,0.87
BOYACA,3,15751,1889,0.92
BOYACA,3,15751,1890,0.93
BOYACA,3,15751,1891,0.92
BOYACA,3,15751,1892,0.92
BOYACA,3,15751,1893,0.93
BOYACA,3,15751,1894,0.91
BOYACA,3,15751,1895,0.91
BOYACA,3,15751,1896,0.83
BOYACA,3,15751,1897,0.77
BOYACA,3,15751,1898,0.92
BOYACA,3,15751,1899,0.92
BOYACA,3,15751,1900,0.97
BOYACA,3,15751,1901,0.97
BOYACA,3,15751,1902,0.95
BOYACA,3,15751,1903,0.96
BOYACA,3,15751,1904,0.94
BOYACA,3,15751,1905,0.94
BOYACA,3,15751,1906,1.05
BOYACA,3,15751,1907,1.05
BOYACA,3,15751,1908,1.05
BOYACA,3,15751,1909,0.8
CALDAS,3,10331,1910,0.85
CALDAS,3,10331,1911,0.84
CALDAS,3,10331,1912,0.86
CALDAS,3,10331,1913,0.96
CALDAS,3,10331,1914,0.85
CALDAS,3,10331,1915,0.86
CALDAS,3,10331,1916,0.95
CALDAS,3,10331,1917,0.85
CALDAS,3,10331,1918,0.92
CALDAS,3,10331,1919,0.82
CALDAS,3,10331,1920,0.68
CALDAS,3,10331,1921,0.86
CALDAS,3,10331,1922,0.96
CALDAS,3,10331,1923,0.97
CALDAS,3,10331,1924,0.97
CALDAS,3,10331,1925,0.93
CALDAS,3,10331,1926,0.95
CALDAS,3,10331,1927,0.87
CALDAS,3,10331,1928,0.88
CALDAS,3,10331,1929,0.93
CALDAS,3,10331,1930,0.94
CALDAS,3,10331,1931,0.87
CALDAS,3,10331,1932,1.09
CAQUETA,3,7870,1933,0.93
CAQUETA,3,7870,1934,0.9
CAQUETA,3,7870,1935,0.91
CAQUETA,3,7870,1936,0.87
CAQUETA,3,7870,1937,0.91
CAQUETA,3,7870,1938,0.9
CAQUETA,3,7870,1939,0.87
CAQUETA,3,7870,1940,0.86
CAQUETA,3,7870,1941,0.86
CAQUETA,3,7870,1942,0.84
CAQUETA,3,7870,1943,0.66
CAQUETA,3,7870,1944,0.91
CAQUETA,3,7870,1945,0.9
CAQUETA,3,7870,1946,0.93
CAQUETA,3,7870,1947,0.93
CAQUETA,3,7870,1948,0.97
CAQUETA,3,7870,1949,0.91
CAQUETA,3,7870,1950,0.79
CAQUETA,3,7870,1951,0.79
CAQUETA,3,7870,1952,0.89
CAQUETA,3,7870,1953,0.89
CAQUETA,3,7870,1954,0.9
CAQUETA,3,7870,1955,0.79
CASANARE,3,7411,1956,0.82
CASANARE,3,7411,1957,0.81
CASANARE,3,7411,1958,0.87
CASANARE,3,7411,1959,0.88
CASANARE,3,7411,1960,0.87
CASANARE,3,7411,1961,0.89
CASANARE,3,7411,1962,0.88
CASANARE,3,7411,1963,0.86
CASANARE,3,7411,1964,0.88
CASANARE,3,7411,1965,0.85
CASANARE,3,7411,1966,0.7
CASANARE,3,7411,1967,0.87
CASANARE,3,7411,1968,0.89
CASANARE,3,7411,1969,0.92
CASANARE,3,7411,1970,0.92
CASANARE,3,7411,1971,0.95
CASANARE,3,7411,1972,0.92
CASANARE,3,7411,1973,0.89
CASANARE,3,7411,1974,0.89
CASANARE,3,7411,1975,0.95
CASANARE,3,7411,1976,0.95
CASANARE,3,7411,1977,0.95
CASANARE,3,7411,1978,0.74
CAUCA,3,22724,1979,0.73
CAUCA,3,22724,1980,0.71
CAUCA,3,22724,1981,0.86
CAUCA,3,22724,1982,0.9
CAUCA,3,22724,1983,0.86
CAUCA,3,22724,1984,0.87
CAUCA,3,22724,1985,0.9
CAUCA,3,22724,1986,0.84
CAUCA,3,22724,1987,0.85
CAUCA,3,22724,1988,0.83
CAUCA,3,22724,1989,0.63
CAUCA,3,22724,1990,0.86
CAUCA,3,22724,1991,0.88
CAUCA,3,22724,1992,0.94
CAUCA,3,22724,1993,0.93
CAUCA,3,22724,1994,0.83
CAUCA,3,22724,1995,0.94
CAUCA,3,22724,1996,0.83
CAUCA,3,22724,1997,0.83
CAUCA,3,22724,1998,0.92
CAUCA,3,22724,1999,0.92
CAUCA,3,22724,2000,0.92
CAUCA,3,22724,2001,0.71
CESAR,3,23773,2002,0.93
CESAR,3,23773,2003,0.9
CESAR,3,23773,2004,0.99
CESAR,3,23773,2005,0.95
CESAR,3,23773,2006,0.99
CESAR,3,23773,2007,0.97
CESAR,3,23773,2008,0.95
CESAR,3,23773,2009,0.91
CESAR,3,23773,2010,0.88
CESAR,3,23773,2011,0.88
CESAR,3,23773,2012,0.66
CESAR,3,23773,2013,1.05
CESAR,3,23773,2014,1.0
CESAR,3,23773,2015,1.03
CESAR,3,23773,2016,1.02
CESAR,3,23773,2017,0.91
CESAR,3,23773,2018,1.0
CESAR,3,23773,2019,0.86
CESAR,3,23773,2020,0.86
CESAR,3,23773,2021,0.95
CESAR,3,23773,2022,0.94
CESAR,3,23773,2023,0.95
CESAR,3,23773,2024,0.88
CHOCO,3,11304,2025,0.84
CHOCO,3,11304,2026,0.63
CHOCO,3,11304,2027,0.96
CHOCO,3,11304,2028,0.81
CHOCO,3,11304,2029,0.96
CHOCO,3,11304,2030,0.88
CHOCO,3,11304,2031,0.81
CHOCO,3,11304,2032,0.76
CHOCO,3,11304,2033,0.75
CHOCO,3,11304,2034,0.83
CHOCO,3,11304,2035,0.49
CHOCO,3,11304,2036,0.96
CHOCO,3,11304,2037,0.88
CHOCO,3,11304,2038,0.95
CHOCO,3,11304,2039,0.96
CHOCO,3,11304,2040,0.98
CHOCO,3,11304,2041,0.9
CHOCO,3,11304,2042,0.6
CHOCO,3,11304,2043,0.6
CHOCO,3,11304,2044,0.78
CHOCO,3,11304,2045,0.78
CHOCO,3,11304,2046,0.79
CHOCO,3,11304,2047,0.61
CORDOBA,3,32140,2048,0.83
CORDOBA,3,32140,2049,0.81
CORDOBA,3,32140,2050,0.87
CORDOBA,3,32140,2051,0.87
CORDOBA,3,32140,2052,0.87
CORDOBA,3,32140,2053,0.87
CORDOBA,3,32140,2054,0.87
CORDOBA,3,32140,2055,0.85
CORDOBA,3,32140,2056,0.85
CORDOBA,3,32140,2057,0.83
CORDOBA,3,32140,2058,0.65
CORDOBA,3,32140,2059,0.87
CORDOBA,3,32140,2060,0.87
CORDOBA,3,32140,2061,0.9
CORDOBA,3,32140,2062,0.9
CORDOBA,3,32140,2063,0.84
CORDOBA,3,32140,2064,0.89
CORDOBA,3,32140,2065,0.84
CORDOBA,3,32140,2066,0.84
CORDOBA,3,32140,2067,0.89
CORDOBA,3,32140,2068,0.89
CORDOBA,3,32140,2069,0.89
CORDOBA,3,32140,2070,0.76
CUNDINAMARCA,3,36013,2071,0.48
CUNDINAMARCA,3,36013,2072,0.48
CUNDINAMARCA,3,36013,2073,0.87
CUNDINAMARCA,3,36013,2074,0.94
CUNDINAMARCA,3,36013,2075,0.87
CUNDINAMARCA,3,36013,2076,0.91
CUNDINAMARCA,3,36013,2077,0.94
CUNDINAMARCA,3,36013,2078,0.86
CUNDINAMARCA,3,36013,2079,0.9
CUNDINAMARCA,3,36013,2080,0.81
CUNDINAMARCA,3,36013,2081,0.57
CUNDINAMARCA,3,36013,2082,0.88
CUNDINAMARCA,3,36013,2083,0.91
CUNDINAMARCA,3,36013,2084,0.98
CUNDINAMARCA,3,36013,2085,0.99
CUNDINAMARCA,3,36013,2086,0.91
CUNDINAMARCA,3,36013,2087,0.98
CUNDINAMARCA,3,36013,2088,0.91
CUNDINAMARCA,3,36013,2089,0.91
CUNDINAMARCA,3,36013,2090,0.99
CUNDINAMARCA,3,36013,2091,0.99
CUNDINAMARCA,3,36013,2092,0.99
CUNDINAMARCA,3,36013,2093,0.71
GUAINIA,3,884,2094,1.19
GUAINIA,3,884,2095,0.98
GUAINIA,3,884,2096,1.17
GUAINIA,3,884,2097,1.01
GUAINIA,3,884,2098,1.17
GUAINIA,3,884,2099,1.07
GUAINIA,3,884,2100,1.01
GUAINIA,3,884,2101,0.93
GUAINIA,3,884,2102,0.89
GUAINIA,3,884,2103,0.89
GUAINIA,3,884,2104,0.62
GUAINIA,3,884,2105,1.18
GUAINIA,3,884,2106,1.06
GUAINIA,3,884,2107,1.17
GUAINIA,3,884,2108,1.15
GUAINIA,3,884,2109,1.18
GUAINIA,3,884,2110,1.07
GUAINIA,3,884,2111,0.73
GUAINIA,3,884,2112,0.73
GUAINIA,3,884,2113,0.94
GUAINIA,3,884,2114,0.94
GUAINIA,3,884,2115,0.96
GUAINIA,3,884,2116,0.77
GUAVIARE,3,1386,2117,0.96
GUAVIARE,3,1386,2118,0.94
GUAVIARE,3,1386,2119,0.95
GUAVIARE,3,1386,2120,0.99
GUAVIARE,3,1386,2121,0.95
GUAVIARE,3,1386,2122,0.97
GUAVIARE,3,1386,2123,0.99
GUAVIARE,3,1386,2124,0.91
GUAVIARE,3,1386,2125,0.93
GUAVIARE,3,1386,2126,0.72
GUAVIARE,3,1386,2127,0.64
GUAVIARE,3,1386,2128,0.96
GUAVIARE,3,1386,2129,0.98
GUAVIARE,3,1386,2130,1.01
GUAVIARE,3,1386,2131,1.02
GUAVIARE,3,1386,2132,1.04
GUAVIARE,3,1386,2133,1.02
GUAVIARE,3,1386,2134,0.88
GUAVIARE,3,1386,2135,0.88
GUAVIARE,3,1386,2136,0.96
GUAVIARE,3,1386,2137,0.96
GUAVIARE,3,1386,2138,0.97
GUAVIARE,3,1386,2139,0.85
HUILA,3,20502,2140,0.93
HUILA,3,20502,2141,0.93
HUILA,3,20502,2142,0.91
HUILA,3,20502,2143,0.9
HUILA,3,20502,2144,0.91
HUILA,3,20502,2145,0.91
HUILA,3,20502,2146,0.9
HUILA,3,20502,2147,0.9
HUILA,3,20502,2148,0.9
HUILA,3,20502,2149,0.79
HUILA,3,20502,2150,0.64
HUILA,3,20502,2151,0.91
HUILA,3,20502,2152,0.91
HUILA,3,20502,2153,0.95
HUILA,3,20502,2154,0.95
HUILA,3,20502,2155,0.89
HUILA,3,20502,2156,0.95
HUILA,3,20502,2157,0.9
HUILA,3,20502,2158,0.9
HUILA,3,20502,2159,0.97
HUILA,3,20502,2160,0.97
HUILA,3,20502,2161,0.97
HUILA,3,20502,2162,0.83
LA_GUAJIRA,3,21574,2163,0.99
LA_GUAJIRA,3,21574,2164,0.91
LA_GUAJIRA,3,21574,2165,0.98
LA_GUAJIRA,3,21574,2166,0.89
LA_GUAJIRA,3,21574,2167,0.98
